id,datetime,h_id,a_id,h_goals,a_goals,h_poise,a_poise
11790,2019-12-04 19:30:00,74,79,2,1,0.6,0.8
11792,2019-12-04 20:15:00,87,72,5,2,3.0,0.6
11786,2019-12-05 19:30:00,238,86,0,2,1.4,0.6
11783,2019-12-05 20:15:00,83,220,1,2,1.8,0.2
11796,2019-12-07 12:30:00,72,80,3,1,0.8,2.4
11794,2019-12-07 15:00:00,73,87,0,3,1.6,2.6
11800,2019-12-07 15:00:00,82,92,5,0,2.2,1.0
11801,2019-12-07 15:00:00,90,78,0,0,0.6,1.4
11797,2019-12-07 17:30:00,88,89,1,2,2.4,0.8
11793,2019-12-08 14:00:00,71,75,1,4,1.6,1.8
11798,2019-12-08 14:00:00,86,74,2,1,1.8,1.0
11799,2019-12-08 14:00:00,79,238,1,2,0.8,1.4
11795,2019-12-08 16:30:00,220,229,2,2,2.0,1.8
11802,2019-12-09 20:00:00,81,83,1,3,0.8,0.6
11808,2019-12-14 12:30:00,87,90,2,0,3.0,0.8
11804,2019-12-14 15:00:00,92,86,1,0,1.2,1.2
11805,2019-12-14 15:00:00,80,73,0,1,2.4,0.2
11807,2019-12-14 15:00:00,75,79,1,1,3.0,0.8
11810,2019-12-14 15:00:00,238,71,2,0,1.4,0.8
11811,2019-12-14 17:30:00,74,81,0,1,1.2,0.8
11809,2019-12-15 14:00:00,89,72,1,1,1.8,0.6
11812,2019-12-15 14:00:00,229,82,1,2,2.2,0.8
11803,2019-12-15 16:30:00,83,88,0,3,1.2,2.0
11806,2019-12-16 19:45:00,78,220,1,1,1.2,0.6
11816,2019-12-21 12:30:00,72,83,0,0,1.4,1.0
11813,2019-12-21 15:00:00,71,74,1,3,1.4,0.4
11814,2019-12-21 15:00:00,73,92,0,1,1.0,0.8
11815,2019-12-21 15:00:00,220,238,0,1,2.0,1.4
11818,2019-12-21 15:00:00,86,78,1,0,2.2,1.6
11819,2019-12-21 15:00:00,79,229,1,2,0.2,1.8
11817,2019-12-21 17:30:00,88,75,3,1,1.8,2.4
11821,2019-12-22 14:00:00,90,89,2,0,0.6,1.4
11820,2019-12-22 16:30:00,82,80,0,2,2.2,1.8
11831,2019-12-26 12:30:00,82,220,2,1,1.6,0.8
11823,2019-12-26 15:00:00,71,79,1,0,1.2,1.0
11824,2019-12-26 15:00:00,73,83,1,1,0.8,1.0
11825,2019-12-26 15:00:00,80,74,0,2,1.8,1.0
11826,2019-12-26 15:00:00,78,81,2,1,0.8,1.2
11827,2019-12-26 15:00:00,72,92,1,0,1.6,1.2
11830,2019-12-26 15:00:00,238,90,1,1,2.0,0.8
11829,2019-12-26 17:30:00,89,86,4,1,1.8,1.2
11828,2019-12-26 20:00:00,75,87,0,4,2.6,2.6
11832,2019-12-27 19:45:00,229,88,3,2,1.6,2.0
11834,2019-12-28 12:30:00,220,73,2,0,1.4,0.8
11838,2019-12-28 15:00:00,86,72,1,2,2.2,0.8
11840,2019-12-28 15:00:00,74,78,1,1,1.2,1.0
11841,2019-12-28 15:00:00,90,71,3,0,1.0,0.2
11839,2019-12-28 17:30:00,79,82,2,2,0.2,1.4
11842,2019-12-28 17:30:00,81,75,1,2,0.2,2.4
11835,2019-12-28 19:45:00,92,89,0,2,1.2,1.4
11833,2019-12-29 14:00:00,83,80,1,2,0.6,1.8
11836,2019-12-29 16:30:00,87,229,1,0,3.0,1.8
11837,2019-12-29 18:00:00,88,238,2,0,2.4,1.8
11845,2020-01-01 12:30:00,220,80,1,1,1.4,1.8
11846,2020-01-01 12:30:00,92,71,1,2,1.2,0.2
11849,2020-01-01 15:00:00,86,75,0,3,2.0,2.4
11851,2020-01-01 15:00:00,74,82,1,0,1.4,1.6
11852,2020-01-01 15:00:00,90,229,2,1,1.4,1.6
11843,2020-01-01 17:30:00,81,73,4,0,0.2,0.6
11848,2020-01-01 17:30:00,88,72,2,1,2.4,1.4
11850,2020-01-01 17:30:00,79,78,1,1,0.4,1.0
11844,2020-01-01 20:00:00,83,89,2,0,0.4,1.4
11847,2020-01-02 20:00:00,87,238,2,0,3.0,1.6
11855,2020-01-10 20:00:00,238,81,1,0,1.6,1.2
11859,2020-01-11 12:30:00,78,83,1,1,1.4,1.2
11853,2020-01-11 15:00:00,229,86,1,1,2.0,1.2
11858,2020-01-11 15:00:00,80,92,3,0,1.2,1.2
11860,2020-01-11 15:00:00,72,220,1,0,1.6,0.8
11861,2020-01-11 15:00:00,75,74,1,2,2.0,1.4
11862,2020-01-11 15:00:00,89,79,4,0,2.2,0.8
11854,2020-01-11 17:30:00,82,87,0,1,2.0,2.6
11857,2020-01-12 14:00:00,73,90,0,3,0.8,0.8
11856,2020-01-12 16:30:00,71,88,1,6,1.2,1.4
11871,2020-01-18 12:30:00,90,82,0,0,2.0,1.4
11863,2020-01-18 15:00:00,83,238,1,1,0.8,1.4
11864,2020-01-18 15:00:00,88,78,2,2,2.4,1.2
11867,2020-01-18 15:00:00,220,71,1,1,1.0,0.8
11869,2020-01-18 15:00:00,79,73,1,0,0.6,0.6
11870,2020-01-18 15:00:00,74,229,2,3,2.0,1.4
11872,2020-01-18 15:00:00,81,72,1,1,0.6,0.8
11868,2020-01-18 17:30:00,86,80,1,0,1.4,1.4
11866,2020-01-19 14:00:00,92,75,2,1,0.6,2.4
11865,2020-01-19 16:30:00,87,89,2,0,3.0,1.4
11873,2020-01-21 19:30:00,71,90,2,1,1.2,0.8
11875,2020-01-21 19:30:00,238,88,0,1,1.6,2.0
11877,2020-01-21 19:30:00,72,86,2,2,2.0,0.8
11878,2020-01-21 19:30:00,73,220,3,1,0.2,0.8
11882,2020-01-21 19:30:00,78,74,0,2,1.6,2.0
11881,2020-01-21 20:15:00,80,83,2,2,1.2,1.4
11876,2020-01-22 19:30:00,75,81,4,1,1.4,1.2
11880,2020-01-22 19:30:00,82,79,2,1,1.8,0.8
11879,2020-01-22 20:15:00,89,92,0,2,2.2,1.2
11874,2020-01-23 20:00:00,229,87,1,2,1.6,3.0
11822,2020-01-29 19:45:00,81,87,0,2,0.8,3.0
11886,2020-02-01 12:30:00,75,80,2,2,1.4,1.4
11883,2020-02-01 15:00:00,73,71,2,1,0.8,0.8
11885,2020-02-01 15:00:00,78,238,0,1,1.6,1.4
11887,2020-02-01 15:00:00,87,74,4,0,3.0,2.4
11889,2020-02-01 15:00:00,86,79,0,0,1.8,0.2
11891,2020-02-01 15:00:00,90,72,2,3,2.2,1.0
11892,2020-02-01 15:00:00,81,220,3,3,0.8,0.8
11888,2020-02-01 17:30:00,89,229,0,0,2.0,1.4
11884,2020-02-02 14:00:00,92,83,0,0,1.2,1.4
11890,2020-02-02 16:30:00,82,88,2,0,1.8,2.4
11897,2020-02-08 12:30:00,72,78,3,1,2.2,0.8
11895,2020-02-08 17:30:00,220,90,1,1,1.2,0.8
11900,2020-02-09 14:00:00,238,73,2,1,1.4,0.6
11902,2020-02-14 20:00:00,229,75,0,0,1.4,1.8
11901,2020-02-15 12:30:00,74,92,1,2,1.4,1.2
11899,2020-02-15 17:30:00,79,87,0,1,1.0,3.0
11894,2020-02-16 14:00:00,71,82,2,3,1.2,1.0
11893,2020-02-16 16:30:00,83,86,4,0,0.8,1.0
11896,2020-02-17 20:00:00,80,89,0,2,1.4,1.2
11898,2020-02-19 19:30:00,88,81,2,0,2.0,0.6
11906,2020-02-22 12:30:00,80,82,2,1,0.8,1.6
11905,2020-02-22 15:00:00,78,86,1,0,1.0,0.4
11907,2020-02-22 15:00:00,92,73,3,0,1.4,0.6
11908,2020-02-22 15:00:00,74,71,2,0,0.8,0.8
11909,2020-02-22 15:00:00,238,220,1,1,2.0,0.4
11904,2020-02-22 17:30:00,75,88,0,1,1.0,1.8
11910,2020-02-23 14:00:00,89,90,3,0,1.6,1.0
11912,2020-02-23 14:00:00,229,79,3,0,1.0,0.4
11903,2020-02-23 16:30:00,83,72,3,2,1.4,1.6
11911,2020-02-24 20:00:00,87,81,3,2,3.0,0.6
11919,2020-02-28 20:00:00,79,75,1,0,1.0,1.4
11915,2020-02-29 12:30:00,220,78,0,1,1.2,0.6
11914,2020-02-29 15:00:00,73,80,2,2,1.4,1.6
11918,2020-02-29 15:00:00,86,92,0,0,1.4,1.8
11922,2020-02-29 15:00:00,81,74,3,1,1.0,2.4
11921,2020-02-29 17:30:00,90,87,3,0,2.0,3.0
11916,2020-03-01 14:00:00,72,89,1,1,2.2,1.2
11920,2020-03-01 14:00:00,82,229,2,3,1.8,1.4
11928,2020-03-07 12:30:00,87,73,2,1,3.0,0.0
11923,2020-03-07 15:00:00,83,81,1,0,2.0,0.0
11926,2020-03-07 15:00:00,78,90,1,0,1.4,1.0
11929,2020-03-07 15:00:00,238,79,1,0,1.6,0.2
11930,2020-03-07 15:00:00,74,86,0,1,1.4,0.4
11931,2020-03-07 15:00:00,229,220,0,0,1.6,0.4
11924,2020-03-07 17:30:00,92,82,1,1,1.4,1.0
11925,2020-03-08 14:00:00,80,72,4,0,1.4,1.4
11932,2020-03-08 16:30:00,89,88,2,0,2.0,1.8
11927,2020-03-09 20:00:00,75,71,4,0,0.8,0.8
11913,2020-06-17 17:00:00,71,238,0,0,1.2,1.4
11917,2020-06-17 19:15:00,88,83,3,0,2.6,1.0
11937,2020-06-19 17:00:00,79,74,0,3,1.6,1.8
11936,2020-06-19 19:15:00,82,89,1,1,1.8,1.4
11935,2020-06-20 11:30:00,90,75,1,1,2.0,1.4
11941,2020-06-20 14:00:00,220,83,2,1,1.2,0.8
11934,2020-06-20 16:30:00,81,229,0,2,1.6,1.4
11942,2020-06-20 18:45:00,73,78,0,2,1.6,1.2
11938,2020-06-21 13:00:00,86,238,3,0,1.0,1.0
11933,2020-06-21 15:15:00,71,80,1,2,1.4,1.2
11940,2020-06-21 18:00:00,72,87,0,0,2.2,2.4
11939,2020-06-22 19:00:00,88,92,5,0,2.6,1.4
11945,2020-06-23 17:00:00,75,220,0,0,1.4,0.6
11944,2020-06-23 19:15:00,82,81,2,0,1.4,0.0
11947,2020-06-24 17:00:00,229,73,1,0,1.2,0.0
11948,2020-06-24 17:00:00,79,72,0,1,1.4,0.8
11949,2020-06-24 17:00:00,86,71,1,1,1.6,0.8
11950,2020-06-24 17:00:00,89,238,3,0,2.0,1.0
11951,2020-06-24 19:15:00,87,78,4,0,3.0,1.6
11943,2020-06-25 17:00:00,92,90,1,0,1.6,0.8
11952,2020-06-25 17:00:00,74,83,0,2,1.2,0.6
11946,2020-06-25 19:15:00,80,88,2,1,2.0,1.8
11954,2020-06-27 11:30:00,71,229,0,1,0.8,2.0
11961,2020-06-28 15:30:00,90,74,1,3,1.6,1.8
11957,2020-06-29 19:00:00,78,92,0,1,1.4,1.4
11956,2020-06-30 19:15:00,220,89,0,3,1.2,1.0
11953,2020-07-01 17:00:00,83,79,4,0,2.6,0.2
11955,2020-07-01 17:00:00,73,86,1,4,1.4,1.0
11958,2020-07-01 17:00:00,72,75,2,1,1.8,1.0
11962,2020-07-01 19:15:00,81,80,3,2,1.0,1.2
11960,2020-07-02 17:00:00,238,82,3,1,2.0,1.0
11959,2020-07-02 19:15:00,88,87,4,0,2.6,2.0
11969,2020-07-04 11:30:00,79,220,0,1,1.2,0.8
11965,2020-07-04 14:00:00,75,78,3,0,1.6,1.4
11967,2020-07-04 14:00:00,89,73,5,2,2.0,0.0
11972,2020-07-04 16:30:00,229,83,0,2,1.6,1.0
11964,2020-07-04 19:00:00,80,90,3,0,2.0,0.2
11963,2020-07-05 11:00:00,92,238,1,1,2.2,1.0
11968,2020-07-05 13:15:00,86,81,2,2,1.8,0.0
11966,2020-07-05 15:30:00,87,71,2,0,3.0,0.4
11970,2020-07-05 18:00:00,74,88,1,0,0.6,1.2
11971,2020-07-06 19:00:00,82,72,1,0,2.0,1.4
11977,2020-07-07 17:00:00,78,80,2,3,1.2,1.0
11981,2020-07-07 17:00:00,90,79,2,1,1.0,0.2
11973,2020-07-07 19:15:00,83,75,1,1,2.6,0.4
11979,2020-07-08 17:00:00,88,86,5,0,2.6,1.4
11980,2020-07-08 17:00:00,238,229,1,0,2.0,2.6
11982,2020-07-08 17:00:00,81,92,0,1,1.4,2.0
11976,2020-07-08 19:15:00,220,87,1,3,1.0,1.4
11975,2020-07-09 17:00:00,73,82,0,0,1.4,1.0
11978,2020-07-09 17:00:00,72,74,1,1,1.8,1.8
11974,2020-07-09 19:15:00,71,89,0,3,0.8,1.6
11988,2020-07-11 11:30:00,79,81,0,4,0.6,0.2
11991,2020-07-11 11:30:00,90,86,2,1,1.4,1.2
11986,2020-07-11 14:00:00,87,92,1,1,3.0,2.0
11989,2020-07-11 16:30:00,238,80,3,0,2.6,1.6
11985,2020-07-11 19:00:00,220,88,0,5,0.8,0.6
11992,2020-07-12 11:00:00,229,72,3,0,1.6,1.2
11983,2020-07-12 13:15:00,71,78,2,0,0.2,1.2
11990,2020-07-12 15:30:00,82,83,2,1,2.0,1.4
11984,2020-07-12 18:00:00,73,75,4,1,1.0,0.6
11987,2020-07-13 19:00:00,89,74,2,2,2.6,1.4
11995,2020-07-14 19:15:00,80,79,1,0,2.4,0.2
11994,2020-07-15 17:00:00,92,229,1,1,1.8,2.0
11999,2020-07-15 17:00:00,88,73,2,1,3.0,0.0
12000,2020-07-15 17:00:00,86,82,1,3,1.4,1.0
11993,2020-07-15 19:15:00,83,87,2,1,2.6,1.4
11997,2020-07-16 17:00:00,72,71,1,1,1.8,0.2
11998,2020-07-16 17:00:00,75,238,2,0,1.6,1.0
11996,2020-07-16 19:15:00,78,89,0,2,1.2,2.2
12002,2020-07-16 19:15:00,74,220,1,1,1.2,1.4
12001,2020-07-17 19:00:00,81,90,3,1,1.4,0.2
12008,2020-07-18 16:30:00,79,92,0,2,0.6,1.6
12004,2020-07-19 13:00:00,73,74,0,2,1.0,1.6
12010,2020-07-19 15:00:00,82,75,3,0,2.0,0.4
12005,2020-07-20 17:00:00,220,86,0,0,0.6,1.2
12009,2020-07-20 17:00:00,238,72,0,1,2.6,0.6
12012,2020-07-20 19:15:00,229,78,2,0,2.0,1.2
12011,2020-07-21 17:00:00,90,88,0,4,2.0,1.2
12003,2020-07-21 19:15:00,71,83,1,0,0.8,1.2
12007,2020-07-22 17:00:00,89,81,1,1,2.6,0.8
12006,2020-07-22 19:15:00,87,80,5,3,2.6,1.4
12013,2020-07-26 15:00:00,81,71,1,1,1.8,0.4
12014,2020-07-26 15:00:00,83,90,3,2,2.6,0.0
12015,2020-07-26 15:00:00,74,238,3,1,1.4,0.4
12016,2020-07-26 15:00:00,86,87,1,3,1.2,0.8
12017,2020-07-26 15:00:00,88,79,5,0,3.0,0.0
12018,2020-07-26 15:00:00,75,89,0,2,2.0,2.2
12019,2020-07-26 15:00:00,72,73,1,3,1.4,0.0
12020,2020-07-26 15:00:00,78,82,1,1,1.2,1.0
12021,2020-07-26 15:00:00,80,229,2,0,3.0,2.0
12022,2020-07-26 15:00:00,92,220,1,2,1.8,1.4
14086,2020-09-12 11:30:00,228,83,0,3,1.2,1.2
14087,2020-09-12 14:00:00,78,74,1,0,0.8,2.2
14090,2020-09-12 16:30:00,87,245,4,3,2.6,0
14091,2020-09-12 19:00:00,81,86,0,2,1.4,1.4
14092,2020-09-13 13:00:00,76,75,0,3,1.0,0.4
14093,2020-09-13 15:30:00,82,72,0,1,2.6,1.2
14094,2020-09-14 17:00:00,238,229,0,2,2.4,1.4
14095,2020-09-14 19:15:00,220,80,1,3,0.8,1.2
14096,2020-09-19 11:30:00,72,76,5,2,1.2,1.2
14097,2020-09-19 14:00:00,245,228,4,3,0,0.6
14098,2020-09-19 16:30:00,89,78,1,3,2.2,0.6
14099,2020-09-19 19:00:00,83,81,2,1,2.6,1.0
14100,2020-09-20 11:00:00,74,82,2,5,1.4,1.2
14101,2020-09-20 13:00:00,86,220,0,3,1.0,1.8
14102,2020-09-20 15:30:00,80,87,0,2,3.0,1.4
14103,2020-09-20 18:00:00,75,92,4,2,2.0,2.0
14104,2020-09-21 17:00:00,71,238,1,0,1.2,0.2
14105,2020-09-21 19:15:00,229,88,1,3,2.0,1.2
14106,2020-09-26 11:30:00,220,89,2,3,0.2,2.6
14107,2020-09-26 14:00:00,78,72,1,2,0.8,1.8
14108,2020-09-26 16:30:00,76,80,3,3,1.0,1.2
14109,2020-09-26 19:00:00,92,74,0,1,1.2,1.6
14110,2020-09-27 11:00:00,238,245,0,1,1.8,0.0
14111,2020-09-27 13:00:00,82,86,1,1,2.4,1.4
14112,2020-09-27 15:30:00,88,75,2,5,3.0,0.8
14113,2020-09-27 18:00:00,81,229,4,0,1.4,1.4
14114,2020-09-28 17:00:00,228,71,0,3,1.2,0.6
14115,2020-09-28 19:15:00,87,83,3,1,2.6,1.8
14467,2020-10-03 11:30:00,80,78,4,0,2.4,0.6
14468,2020-10-03 14:00:00,72,220,4,2,1.6,2.2
14469,2020-10-03 16:30:00,245,88,1,1,3.0,1.8
14472,2020-10-03 19:00:00,86,92,3,1,0.4,2.0
14470,2020-10-04 11:00:00,75,81,0,3,2.0,1.0
14473,2020-10-04 11:00:00,74,76,2,0,1.4,1.2
14465,2020-10-04 13:00:00,83,238,2,1,2.6,0.2
14474,2020-10-04 13:00:00,229,228,1,0,1.8,0.6
14471,2020-10-04 15:30:00,89,82,1,6,1.6,1.6
14466,2020-10-04 18:15:00,71,87,7,2,1.8,1.8
14477,2020-10-17 11:30:00,72,87,2,2,1.6,1.8
14475,2020-10-17 14:00:00,80,74,3,3,2.4,1.6
14480,2020-10-17 16:30:00,88,83,1,0,2.4,1.2
14481,2020-10-17 19:00:00,86,89,1,4,0.8,3.0
14482,2020-10-18 11:00:00,238,228,1,1,1.2,0.6
14476,2020-10-18 13:00:00,78,220,1,1,0.8,2.0
14483,2020-10-18 15:30:00,82,81,3,3,2.0,1.6
14479,2020-10-18 18:15:00,75,71,0,1,1.8,1.2
14484,2020-10-19 16:30:00,76,92,0,0,1.2,1.4
14478,2020-10-19 19:00:00,245,229,0,1,2.0,0.8
14486,2020-10-23 19:00:00,71,245,0,3,2.4,1.5
14493,2020-10-24 11:30:00,81,88,1,1,1.4,2.0
14489,2020-10-24 14:00:00,228,78,1,2,1.2,0.6
14491,2020-10-24 16:30:00,89,80,0,0,1.0,1.4
14490,2020-10-24 19:00:00,87,238,2,1,2.6,0.2
14492,2020-10-25 14:00:00,74,72,2,0,2.0,1.8
14494,2020-10-25 16:30:00,229,86,1,1,1.8,1.0
14485,2020-10-25 19:15:00,83,75,0,1,2.6,1.4
14487,2020-10-26 17:30:00,220,76,1,1,0.2,1.2
14488,2020-10-26 20:00:00,92,82,0,1,1.0,2.2
14504,2020-10-30 20:00:00,229,78,2,0,2.0,1.2
14502,2020-10-31 12:30:00,238,88,0,1,0.8,2.2
14496,2020-10-31 15:00:00,92,80,0,3,0.4,1.0
14499,2020-10-31 17:30:00,87,81,2,1,2.6,1.6
14495,2020-11-01 12:00:00,71,74,3,4,2.4,1.6
14501,2020-11-01 14:00:00,86,72,2,1,0.6,1.8
14500,2020-11-01 16:30:00,89,83,0,1,0.6,0.6
14503,2020-11-01 19:15:00,82,220,2,1,1.6,1.6
14497,2020-11-02 17:30:00,228,76,2,0,0.6,0.8
14498,2020-11-02 20:00:00,245,75,1,4,1.3333333333333333,1.8
14506,2020-11-06 17:30:00,220,92,0,0,0.4,1.0
14512,2020-11-06 20:00:00,74,86,2,0,2.0,1.2
14509,2020-11-07 12:30:00,72,89,1,3,1.6,3.0
14508,2020-11-07 15:00:00,78,245,4,1,1.0,2.0
14507,2020-11-07 17:30:00,80,238,4,1,2.0,0.0
14514,2020-11-07 20:00:00,81,228,1,0,1.6,0.8
14513,2020-11-08 12:00:00,76,82,0,1,1.2,2.6
14510,2020-11-08 14:00:00,75,229,1,0,1.2,1.4
14511,2020-11-08 16:30:00,88,87,1,1,2.4,1.4
14505,2020-11-08 19:15:00,83,71,0,3,2.4,1.6
14521,2020-11-21 12:30:00,86,80,0,2,1.2,1.6
14515,2020-11-21 15:00:00,71,220,1,2,1.8,1.4
14523,2020-11-21 17:30:00,82,88,2,0,1.6,2.2
14520,2020-11-21 20:00:00,89,76,1,0,0.4,0.2
14517,2020-11-22 12:00:00,228,72,2,3,0.6,1.8
14522,2020-11-22 14:00:00,238,81,0,1,0.2,1.0
14518,2020-11-22 16:30:00,245,83,0,0,1.0,1.2
14519,2020-11-22 19:15:00,87,75,3,0,3.0,2.4
14516,2020-11-23 17:30:00,92,78,1,0,0.2,1.2
14524,2020-11-23 20:00:00,229,74,1,1,2.0,2.0
14530,2020-11-27 20:00:00,78,86,0,2,1.6,1.2
14528,2020-11-28 12:30:00,220,87,1,1,0.6,1.6
14533,2020-11-28 15:00:00,88,92,5,0,2.0,1.0
14531,2020-11-28 17:30:00,72,245,0,1,1.4,1.5
14527,2020-11-28 20:00:00,76,238,1,0,1.0,0.0
14534,2020-11-29 14:00:00,74,89,2,3,2.4,3.0
14529,2020-11-29 16:30:00,80,82,0,0,2.0,2.6
14525,2020-11-29 19:15:00,83,229,1,2,1.8,1.2
14532,2020-11-30 17:30:00,75,228,1,2,1.2,0.2
14526,2020-11-30 20:00:00,81,71,2,1,1.6,2.2
14537,2020-12-05 12:30:00,92,72,1,1,0.6,1.8
14540,2020-12-05 15:00:00,88,228,2,0,2.0,0.8
14544,2020-12-05 17:30:00,81,89,1,3,2.0,3.0
14538,2020-12-05 20:00:00,80,245,3,1,1.6,1.8
14543,2020-12-06 12:00:00,76,78,1,5,1.0,1.2
14541,2020-12-06 14:15:00,238,75,1,2,0.2,2.4
14542,2020-12-06 16:30:00,82,83,2,0,1.6,1.4
14539,2020-12-06 19:15:00,87,229,4,0,3.0,1.8
14536,2020-12-07 20:00:00,220,74,1,2,0.6,1.6
14548,2020-12-11 20:00:00,245,81,1,2,1.0,1.4
14552,2020-12-12 12:30:00,229,71,0,1,1.6,2.0
14550,2020-12-12 15:00:00,86,76,2,1,1.2,0.2
14549,2020-12-12 17:30:00,89,88,0,0,0.8,1.6
14546,2020-12-12 20:00:00,72,80,1,0,1.4,2.2
14551,2020-12-13 12:00:00,74,238,3,0,1.8,0.0
14545,2020-12-13 14:15:00,78,82,1,1,1.4,2.6
14547,2020-12-13 16:30:00,228,87,1,1,0.6,1.2
14553,2020-12-13 19:15:00,75,220,3,0,1.2,1.4
14554,2020-12-13 19:15:00,83,92,0,1,1.2,0.4
14562,2020-12-15 18:00:00,229,80,2,1,1.6,1.6
14564,2020-12-15 20:00:00,88,76,1,1,2.0,0.2
14555,2020-12-16 18:00:00,83,74,1,1,0.6,2.2
14558,2020-12-16 18:00:00,245,86,5,2,0.4,1.6
14559,2020-12-16 18:00:00,75,72,0,2,1.2,1.4
14557,2020-12-16 20:00:00,228,220,0,0,0.8,0.8
14561,2020-12-16 20:00:00,81,78,1,1,2.0,1.2
14563,2020-12-16 20:00:00,87,82,2,1,3.0,2.2
14556,2020-12-17 18:00:00,71,92,0,0,1.2,1.0
14560,2020-12-17 20:00:00,238,89,2,3,0.2,3.0
14568,2020-12-19 12:30:00,78,87,0,7,1.0,0.8
14572,2020-12-19 15:00:00,74,88,0,1,2.4,1.2
14569,2020-12-19 17:30:00,72,83,2,1,1.4,0.8
14571,2020-12-19 20:00:00,86,228,1,1,1.8,0.8
14565,2020-12-20 12:00:00,220,238,1,1,0.6,0.0
14573,2020-12-20 14:15:00,82,75,0,2,2.2,2.4
14570,2020-12-20 16:30:00,89,245,6,2,1.0,1.8
14574,2020-12-20 19:15:00,76,71,0,3,1.0,2.4
14566,2020-12-21 17:30:00,92,229,2,1,0.8,1.2
14567,2020-12-21 20:00:00,80,81,3,0,2.2,2.0
14579,2020-12-26 12:30:00,75,89,2,2,1.2,3.0
14576,2020-12-26 15:00:00,71,78,3,0,0.8,1.4
14577,2020-12-26 15:00:00,228,74,0,0,1.0,1.8
14575,2020-12-26 17:30:00,83,80,3,1,0.2,1.4
14581,2020-12-26 20:00:00,88,86,2,0,2.2,1.0
14582,2020-12-26 20:00:00,238,72,0,1,0.2,1.4
14578,2020-12-27 12:00:00,245,92,1,0,0.8,1.2
14583,2020-12-27 14:15:00,81,220,2,2,1.6,1.0
14580,2020-12-27 16:30:00,87,76,1,1,3.0,0.4
14584,2020-12-27 19:15:00,229,82,1,1,1.6,1.6
14594,2020-12-28 15:00:00,78,75,1,1,1.0,2.4
14586,2020-12-28 17:30:00,80,71,1,1,2.2,2.4
14585,2020-12-29 18:00:00,220,83,0,1,0.8,0.8
14587,2020-12-29 18:00:00,92,238,1,0,1.4,0.2
14588,2020-12-29 18:00:00,74,81,0,0,1.8,1.4
14590,2020-12-29 18:00:00,76,245,0,5,0.8,1.2
14592,2020-12-29 20:00:00,89,229,1,0,1.6,1.2
14591,2020-12-30 20:00:00,86,87,0,0,1.4,1.4
14595,2021-01-01 17:30:00,72,81,0,1,1.4,1.4
14596,2021-01-01 20:00:00,89,71,2,1,2.0,2.0
14599,2021-01-02 12:30:00,82,245,3,0,2.0,1.2
14604,2021-01-02 15:00:00,78,238,2,0,1.0,0.2
14601,2021-01-02 17:30:00,220,229,3,3,0.6,0.6
14600,2021-01-02 20:00:00,76,83,0,4,0.6,1.4
14597,2021-01-03 14:15:00,86,75,1,2,1.6,2.0
14603,2021-01-03 16:30:00,80,88,1,3,2.2,1.6
14598,2021-01-04 20:00:00,74,87,1,0,1.4,1.4
14610,2021-01-12 18:00:00,238,86,1,0,0.0,0.8
14612,2021-01-12 20:15:00,229,72,1,2,1.6,2.0
14088,2021-01-12 22:15:00,92,89,0,1,2.0,2.6
14614,2021-01-13 18:00:00,88,220,1,0,2.2,1.0
14589,2021-01-13 20:00:00,82,228,1,1,2.4,1.0
14605,2021-01-14 20:00:00,83,78,0,0,0.8,0.8
14624,2021-01-16 12:30:00,229,76,2,3,1.0,0.4
14618,2021-01-16 15:00:00,245,220,0,1,1.4,1.0
14623,2021-01-16 15:00:00,81,92,1,0,1.6,1.0
14617,2021-01-16 17:30:00,228,80,0,1,1.2,1.2
14619,2021-01-16 20:00:00,75,74,2,0,1.4,1.8
14622,2021-01-17 14:00:00,238,82,1,3,0.6,1.2
14620,2021-01-17 16:30:00,87,89,0,0,2.6,2.6
14621,2021-01-17 19:15:00,88,78,4,0,2.6,1.0
14615,2021-01-18 20:00:00,83,86,3,0,1.0,0.6
14611,2021-01-19 18:00:00,81,76,2,1,1.6,1.0
14609,2021-01-19 20:15:00,75,80,2,0,1.4,1.2
14089,2021-01-20 20:00:00,88,71,2,0,2.6,1.4
14607,2021-01-20 20:15:00,228,89,1,2,0.6,2.2
14613,2021-01-21 20:00:00,87,92,0,1,2.2,0.8
14535,2021-01-23 20:00:00,71,86,2,0,0.8,0.6
14631,2021-01-26 18:00:00,86,245,1,2,1.0,1.2
14634,2021-01-26 18:00:00,78,81,2,3,1.0,2.0
14629,2021-01-26 20:15:00,76,88,0,5,0.6,2.0
14632,2021-01-26 20:15:00,74,83,1,3,1.4,1.4
14626,2021-01-27 18:00:00,92,71,3,2,2.0,1.4
14630,2021-01-27 18:00:00,80,229,0,0,1.6,0.8
14625,2021-01-27 19:30:00,220,228,0,0,0.6,1.0
14627,2021-01-27 20:15:00,72,75,1,1,1.2,2.0
14628,2021-01-27 20:15:00,89,238,1,2,2.6,0.2
14633,2021-01-28 20:00:00,82,87,1,3,2.0,1.2
14644,2021-01-30 12:30:00,72,86,0,2,1.4,0.0
14638,2021-01-30 15:00:00,78,229,1,0,1.0,0.4
14640,2021-01-30 15:00:00,76,228,2,2,0.0,1.2
14642,2021-01-30 15:00:00,88,238,1,0,2.6,0.8
14635,2021-01-30 17:30:00,83,89,0,0,1.6,2.2
14641,2021-01-30 20:00:00,74,71,0,1,1.4,0.8
14637,2021-01-31 12:00:00,80,92,2,0,1.6,1.4
