id,name,1516,1617,1718,1819,1920,2021,2122,2223
5256,Oliver Burke,0,0,70,0,0,67,0,0
5228,Renato Sanches,0,0,75,0,0,0,0,0
5219,Aleksandar Dragovic,0,0,77,0,0,0,0,0
5215,Florent Hadergjonaj,0,0,72,74,0,0,0,0
11594,Shea Charles,0,0,0,0,0,0,0,0
4481,Isaiah Brown,0,0,71,0,0,0,0,0
4462,Liam Rosenior,0,0,71,0,0,0,0,0
6035,Collin Quaner,0,0,68,68,0,0,0,0
1389,Jorginho,0,0,0,84,83,83,85,85
6037,Danny Williams,0,0,71,71,0,0,0,0
6040,Scott Malone,0,0,71,0,0,0,0,0
6344,Martin Cranie,0,0,68,0,0,0,0,0
6328,Dean Whitehead,0,0,66,0,0,0,0,0
6303,Marvin Zeegelaar,0,0,75,75,74,0,0,0
6301,Jonathan Hogg,0,0,74,76,0,0,0,0
6299,Connor Goldson,0,0,70,0,0,0,0,0
6296,Abdelhamid Sabiri,0,0,62,65,0,0,0,0
6283,Levi Lumeka,0,55,54,0,0,0,0,0
6276,Nikola Vlasic,0,0,0,0,0,0,0,0
6249,Davinson Sánchez,0,0,81,84,83,80,79,79
6105,Gaëtan Bong,0,0,72,74,74,0,0,0
6080,Victor Lindelöf,0,0,78,79,81,79,79,80
6067,Terence Kongolo,0,0,0,78,0,71,0,69
6055,Phil Foden,0,0,68,74,77,79,84,85
6054,Ederson,0,0,84,86,88,88,89,89
6052,Jamie Murphy,0,0,70,0,0,0,0,0
6051,Dale Stephens,0,0,74,76,76,76,73,0
6050,Davy Pröpper,0,0,77,77,77,76,0,0
6047,Shane Duffy,0,0,74,78,78,0,74,74
6046,Bruno,0,0,0,0,0,0,0,0
6045,Davy Klaassen,0,0,81,0,0,0,0,0
6044,Charlie Taylor,0,0,73,74,76,76,76,0
6039,Michael Hefele,0,0,70,0,0,0,0,0
2182,Jefferson Lerma,0,0,0,79,79,0,0,75
3303,Ricardo Pereira,0,0,0,81,84,85,84,83
3491,Romain Saiss,0,0,0,74,77,79,79,0
6819,Luke Amos,0,58,60,65,0,0,0,0
6666,Rafael Camacho,0,0,0,61,0,0,0,0
6651,Grady Diangana,0,0,0,64,0,74,0,0
6434,Franck Zambo,0,0,0,0,0,0,0,0
6424,Ben Johnson,0,0,56,0,55,62,68,74
6041,Joel Coleman,0,0,60,0,0,0,0,0
5759,Matteo Guendouzi,0,0,0,71,77,0,0,0
5740,Adama Diakhaby,0,0,0,73,0,0,0,0
5609,Yves Bissouma,0,0,0,72,75,75,0,81
5602,Sam Surridge,0,0,0,0,0,0,0,71
5544,Angus Gunn,0,65,0,71,75,0,72,0
5264,Caglar Söyüncü,0,0,0,0,0,0,0,0
5245,Bernardo,0,0,0,0,0,0,0,0
5085,Marc Navarro,0,0,0,74,0,0,0,0
5065,Diego Rico,0,0,0,76,75,0,0,0
5061,Kepa,0,0,0,83,84,80,79,80
4883,Bruno Ecuele Manga,0,0,0,0,0,0,0,0
4483,Sam Gallagher,0,0,0,69,0,0,0,0
4467,Jazz Richards,0,0,0,0,0,0,0,0
3304,Maxime Le Marchand,0,0,0,74,0,70,0,0
2640,Erik Durm,0,0,0,75,0,0,0,0
6821,Neil Etheridge,0,0,0,73,0,0,0,0
2587,Fabri,0,0,0,0,0,0,0,0
6822,Lee Peltier,0,0,0,69,0,69,0,0
6829,Gary Madine,0,0,0,69,0,0,0,0
7216,Ben Wilmot,0,0,0,59,0,0,0,0
7215,Loïc Damour,0,0,0,69,0,0,0,0
7198,Oliver Skipp,0,0,58,64,67,0,76,77
7184,Tim Ream,0,0,0,73,0,70,0,70
7077,Denis Odoi,0,0,0,69,0,71,0,0
7076,Marcus Bettinelli,0,0,0,73,0,0,71,70
6894,Mohamed Elyounoussi,0,0,0,79,0,0,75,76
6857,Morgan Gibbs-White,0,0,0,67,70,0,0,75
6856,Rúben Vinagre,0,0,0,66,72,0,0,73
6855,Léo Bonatini,0,0,0,73,0,0,0,67
6851,Conor Coady,0,0,0,74,77,79,79,79
6849,Rui Patrício,0,0,0,83,83,84,0,0
6843,David Button,0,0,0,68,68,68,0,0
6842,Alireza Jahanbakhsh,0,0,0,77,75,74,0,0
6840,Neeskens Kebano,0,0,0,71,0,70,0,73
6839,Ibrahima Cissé,0,0,0,68,0,0,0,0
6838,Stefan Johansen,0,0,0,74,0,72,0,0
